"Time","State","Local","Remote","OwningPid","ProcessName","Sample"
"2026-04-05T23:44:58.0261255+08:00","Established","127.0.0.1:3775","127.0.0.1:20123","4288","msedgewebview2","12"
"2026-04-05T23:44:57.9554859+08:00","Established","127.0.0.1:8471","127.0.0.1:20123","4288","msedgewebview2","12"
"2026-04-05T23:44:58.1042902+08:00","Established","127.0.0.1:1547","127.0.0.1:5354","6432","AppleMobileDeviceService","12"
"2026-04-05T23:44:58.1042902+08:00","Established","127.0.0.1:1550","127.0.0.1:5354","6432","AppleMobileDeviceService","12"
"2026-04-05T23:44:57.3283755+08:00","Listen","127.0.0.1:27015","0.0.0.0:0","6432","AppleMobileDeviceService","12"
"2026-04-05T23:44:57.9948393+08:00","Listen","127.0.0.1:5354","0.0.0.0:0","6512","mDNSResponder","12"
"2026-04-05T23:44:57.9948393+08:00","Established","127.0.0.1:5354","127.0.0.1:1547","6512","mDNSResponder","12"
"2026-04-05T23:44:57.9948393+08:00","Established","127.0.0.1:5354","127.0.0.1:1550","6512","mDNSResponder","12"
"2026-04-05T23:44:57.2506198+08:00","Listen",":::13688",":::0","6556","GCUBridge","12"
"2026-04-05T23:44:57.4846876+08:00","Listen","0.0.0.0:13688","0.0.0.0:0","6556","GCUBridge","12"
"2026-04-05T23:44:57.4690642+08:00","Established","127.0.0.1:13688","127.0.0.1:1801","6556","GCUBridge","12"
"2026-04-05T23:44:57.4690642+08:00","Established","127.0.0.1:13688","127.0.0.1:2651","6556","GCUBridge","12"
"2026-04-05T23:44:57.4534518+08:00","Established","127.0.0.1:13688","127.0.0.1:8492","6556","GCUBridge","12"
"2026-04-05T23:44:57.4534518+08:00","Established","127.0.0.1:13688","127.0.0.1:9673","6556","GCUBridge","12"
"2026-04-05T23:44:57.4377391+08:00","Listen","127.0.0.1:20122","0.0.0.0:0","6612","sing-box","12"
"2026-04-05T23:44:57.3908648+08:00","Established","127.0.0.1:20122","127.0.0.1:11625","6612","sing-box","12"
"2026-04-05T23:44:57.3752487+08:00","Established","127.0.0.1:20122","127.0.0.1:12215","6612","sing-box","12"
"2026-04-05T23:44:57.3752487+08:00","Established","127.0.0.1:20122","127.0.0.1:12824","6612","sing-box","12"
"2026-04-05T23:44:57.3596132+08:00","Established","127.0.0.1:20122","127.0.0.1:13223","6612","sing-box","12"
"2026-04-05T23:44:57.4377391+08:00","Established","127.0.0.1:20122","127.0.0.1:2647","6612","sing-box","12"
"2026-04-05T23:44:57.4221148+08:00","Established","127.0.0.1:20122","127.0.0.1:4962","6612","sing-box","12"
"2026-04-05T23:44:57.4221148+08:00","Established","127.0.0.1:20122","127.0.0.1:5248","6612","sing-box","12"
"2026-04-05T23:44:57.4221148+08:00","Established","127.0.0.1:20122","127.0.0.1:5504","6612","sing-box","12"
"2026-04-05T23:44:57.4064894+08:00","Established","127.0.0.1:20122","127.0.0.1:7195","6612","sing-box","12"
"2026-04-05T23:44:57.4064894+08:00","Established","127.0.0.1:20122","127.0.0.1:9423","6612","sing-box","12"
"2026-04-05T23:44:57.4064894+08:00","Established","127.0.0.1:20122","127.0.0.1:9668","6612","sing-box","12"
"2026-04-05T23:44:57.3596132+08:00","Listen","127.0.0.1:20123","0.0.0.0:0","6612","sing-box","12"
"2026-04-05T23:44:57.3439886+08:00","Established","127.0.0.1:20123","127.0.0.1:1206","6612","sing-box","12"
"2026-04-05T23:44:57.3439886+08:00","Established","127.0.0.1:20123","127.0.0.1:3775","6612","sing-box","12"
"2026-04-05T23:44:57.3439886+08:00","Established","127.0.0.1:20123","127.0.0.1:8471","6612","sing-box","12"
"2026-04-05T23:44:57.9318493+08:00","Listen","127.0.0.1:9080","0.0.0.0:0","6620","NahimicService","12"
"2026-04-05T23:44:58.1198388+08:00","Listen","127.0.0.1:1546","0.0.0.0:0","6672","jhi_service","12"
"2026-04-05T23:44:57.8532788+08:00","Established","127.0.0.1:10296","127.0.0.1:31104","6796","RestService","12"
"2026-04-05T23:44:57.8473702+08:00","Established","127.0.0.1:10303","127.0.0.1:31104","6796","RestService","12"
"2026-04-05T23:44:57.3283755+08:00","Listen","127.0.0.1:31100","0.0.0.0:0","6796","RestService","12"
"2026-04-05T23:44:57.2350624+08:00","Established","::1:50052","::1:1549","6832","LicenseService","12"
"2026-04-05T23:44:57.3006414+08:00","Listen","127.0.0.1:49890","0.0.0.0:0","7040","XxYunHelperService","12"
"2026-04-05T23:44:57.2662960+08:00","Established","::1:1549","::1:50052","7376","CoordService","12"
"2026-04-05T23:44:57.3127373+08:00","Established","127.0.0.1:31104","127.0.0.1:10296","7376","CoordService","12"
"2026-04-05T23:44:57.3127373+08:00","Established","127.0.0.1:31104","127.0.0.1:10303","7376","CoordService","12"
"2026-04-05T23:44:57.8281002+08:00","Established","127.0.0.1:11625","127.0.0.1:20122","8000","chrome","12"
"2026-04-05T23:44:57.8199454+08:00","Established","127.0.0.1:12215","127.0.0.1:20122","8000","chrome","12"
"2026-04-05T23:44:57.8149461+08:00","Established","127.0.0.1:12824","127.0.0.1:20122","8000","chrome","12"
"2026-04-05T23:44:58.0417591+08:00","Established","127.0.0.1:2647","127.0.0.1:20122","8000","chrome","12"
"2026-04-05T23:44:58.0261255+08:00","Established","127.0.0.1:4962","127.0.0.1:20122","8000","chrome","12"
"2026-04-05T23:44:58.0104639+08:00","Established","127.0.0.1:5248","127.0.0.1:20122","8000","chrome","12"
"2026-04-05T23:44:57.9792139+08:00","Established","127.0.0.1:5504","127.0.0.1:20122","8000","chrome","12"
"2026-04-05T23:44:57.9792139+08:00","Established","127.0.0.1:7195","127.0.0.1:20122","8000","chrome","12"
"2026-04-05T23:44:57.9234974+08:00","Established","127.0.0.1:9423","127.0.0.1:20122","8000","chrome","12"
"2026-04-05T23:44:57.8917209+08:00","Established","127.0.0.1:9668","127.0.0.1:20122","8000","chrome","12"
"2026-04-05T23:44:58.1042902+08:00","Established","127.0.0.1:1551","127.0.0.1:1552","8076","mysqld","12"
"2026-04-05T23:44:58.0886349+08:00","Established","127.0.0.1:1552","127.0.0.1:1551","8076","mysqld","12"
"2026-04-05T23:44:58.0886349+08:00","Established","127.0.0.1:1553","127.0.0.1:1554","8076","mysqld","12"
"2026-04-05T23:44:58.0886349+08:00","Established","127.0.0.1:1554","127.0.0.1:1553","8076","mysqld","12"
"2026-04-05T23:44:58.0574115+08:00","Established","127.0.0.1:1801","127.0.0.1:13688","12100","GCUService","12"
"2026-04-05T23:44:57.2506198+08:00","Listen","::1:42050",":::0","13772","OneDrive.Sync.Service","12"
"2026-04-05T23:44:57.7188974+08:00","Established","127.0.0.1:13223","127.0.0.1:20122","14012","smartscreen","12"
"2026-04-05T23:44:57.8096118+08:00","Listen","127.0.0.1:12900","0.0.0.0:0","14572","AndrowsStore","12"
"2026-04-05T23:44:57.3283755+08:00","Listen","127.0.0.1:25120","0.0.0.0:0","14572","AndrowsStore","12"
"2026-04-05T23:44:58.0104639+08:00","Listen","127.0.0.1:5283","0.0.0.0:0","14572","AndrowsStore","12"
"2026-04-05T23:44:58.0261255+08:00","Established","127.0.0.1:2651","127.0.0.1:13688","15116","OSDTpDetect","12"
"2026-04-05T23:44:57.2662960+08:00","Listen","::1:1567",":::0","15828","AndrowsDlSvr","12"
"2026-04-05T23:44:57.2662960+08:00","Established","::1:1567","::1:6209","15828","AndrowsDlSvr","12"
"2026-04-05T23:44:58.0574115+08:00","Listen","127.0.0.1:1567","0.0.0.0:0","15828","AndrowsDlSvr","12"
"2026-04-05T23:44:57.2506198+08:00","Established","::1:6209","::1:1567","16212","CefRendererProcess","12"
"2026-04-05T23:44:57.8281002+08:00","Established","127.0.0.1:10367","127.0.0.1:10368","16224","Tomcat9","12"
"2026-04-05T23:44:57.8281002+08:00","Established","127.0.0.1:10368","127.0.0.1:10367","16224","Tomcat9","12"
"2026-04-05T23:44:57.9635771+08:00","Listen","127.0.0.1:8005","0.0.0.0:0","16224","Tomcat9","12"
"2026-04-05T23:44:57.3116340+08:00","Listen","127.0.0.1:49350","0.0.0.0:0","20444","esrv_svc","12"
"2026-04-05T23:44:57.2819101+08:00","Bound","127.0.0.1:9673","0.0.0.0:0","22968","GamingCenter3_Cross","12"
"2026-04-05T23:44:57.8760533+08:00","Established","127.0.0.1:9673","127.0.0.1:13688","22968","GamingCenter3_Cross","12"
"2026-04-05T23:44:57.2819101+08:00","Bound","0.0.0.0:8492","0.0.0.0:0","23508","SystrayComponent","12"
"2026-04-05T23:44:57.9318493+08:00","Established","127.0.0.1:8492","127.0.0.1:13688","23508","SystrayComponent","12"
"2026-04-05T23:44:59.2825614+08:00","TimeWait","127.0.0.1:10075","127.0.0.1:20122","0","Idle","13"
"2026-04-05T23:44:59.2497996+08:00","TimeWait","127.0.0.1:12100","127.0.0.1:20122","0","Idle","13"
"2026-04-05T23:44:59.2185515+08:00","TimeWait","127.0.0.1:13199","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:59.2185515+08:00","TimeWait","127.0.0.1:13200","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:59.2185515+08:00","TimeWait","127.0.0.1:13201","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:59.2029400+08:00","TimeWait","127.0.0.1:13202","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:59.2029400+08:00","TimeWait","127.0.0.1:13203","127.0.0.1:5354","0","Idle","13"
"2026-04-05T23:44:59.2029400+08:00","TimeWait","127.0.0.1:13204","127.0.0.1:5354","0","Idle","13"
"2026-04-05T23:44:59.1873005+08:00","TimeWait","127.0.0.1:13210","127.0.0.1:27015","0","Idle","13"
"2026-04-05T23:44:59.1873005+08:00","TimeWait","127.0.0.1:13211","127.0.0.1:27015","0","Idle","13"
"2026-04-05T23:44:59.1873005+08:00","TimeWait","127.0.0.1:13215","127.0.0.1:27015","0","Idle","13"
"2026-04-05T23:44:59.1715994+08:00","TimeWait","127.0.0.1:13216","127.0.0.1:27015","0","Idle","13"
"2026-04-05T23:44:59.1715994+08:00","TimeWait","127.0.0.1:13217","127.0.0.1:20122","0","Idle","13"
"2026-04-05T23:44:59.1715994+08:00","TimeWait","127.0.0.1:13221","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:59.1559739+08:00","TimeWait","127.0.0.1:13222","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:59.1559739+08:00","TimeWait","127.0.0.1:13225","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:59.1559739+08:00","TimeWait","127.0.0.1:13226","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:59.1509048+08:00","TimeWait","127.0.0.1:13227","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:59.1458729+08:00","TimeWait","127.0.0.1:13228","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:59.1418398+08:00","TimeWait","127.0.0.1:13229","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:59.1260848+08:00","TimeWait","127.0.0.1:13230","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:59.1260848+08:00","TimeWait","127.0.0.1:13231","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:59.1260848+08:00","TimeWait","127.0.0.1:13232","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:59.1104950+08:00","TimeWait","127.0.0.1:13233","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:59.1104950+08:00","TimeWait","127.0.0.1:13234","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:59.1104950+08:00","TimeWait","127.0.0.1:13235","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:59.0948228+08:00","TimeWait","127.0.0.1:13236","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:59.0948228+08:00","TimeWait","127.0.0.1:13237","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:59.0948228+08:00","TimeWait","127.0.0.1:13238","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:59.0791981+08:00","TimeWait","127.0.0.1:13239","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:59.0791981+08:00","TimeWait","127.0.0.1:13240","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:59.0791981+08:00","TimeWait","127.0.0.1:13241","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:59.0635734+08:00","TimeWait","127.0.0.1:13242","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:59.0635734+08:00","TimeWait","127.0.0.1:13243","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:59.0635734+08:00","TimeWait","127.0.0.1:13244","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:59.0479548+08:00","TimeWait","127.0.0.1:13245","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:59.0479548+08:00","TimeWait","127.0.0.1:13246","127.0.0.1:5354","0","Idle","13"
"2026-04-05T23:44:59.0479548+08:00","TimeWait","127.0.0.1:13247","127.0.0.1:5354","0","Idle","13"
"2026-04-05T23:44:59.0468769+08:00","TimeWait","127.0.0.1:13253","127.0.0.1:27015","0","Idle","13"
"2026-04-05T23:44:59.0418773+08:00","TimeWait","127.0.0.1:13254","127.0.0.1:27015","0","Idle","13"
"2026-04-05T23:44:59.0221221+08:00","TimeWait","127.0.0.1:13258","127.0.0.1:27015","0","Idle","13"
"2026-04-05T23:44:59.0221221+08:00","TimeWait","127.0.0.1:13259","127.0.0.1:27015","0","Idle","13"
"2026-04-05T23:44:59.0221221+08:00","TimeWait","127.0.0.1:13262","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:59.0065727+08:00","TimeWait","127.0.0.1:13263","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:59.0065727+08:00","TimeWait","127.0.0.1:13265","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:59.0065727+08:00","TimeWait","127.0.0.1:13266","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:58.9908636+08:00","TimeWait","127.0.0.1:13267","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:58.9908636+08:00","TimeWait","127.0.0.1:13268","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:58.9908636+08:00","TimeWait","127.0.0.1:13269","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:58.9752439+08:00","TimeWait","127.0.0.1:13270","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:58.9752439+08:00","TimeWait","127.0.0.1:13271","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:58.9752439+08:00","TimeWait","127.0.0.1:13272","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:58.9595995+08:00","TimeWait","127.0.0.1:13274","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:58.9595995+08:00","TimeWait","127.0.0.1:13275","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:58.9595995+08:00","TimeWait","127.0.0.1:13276","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:58.9595995+08:00","TimeWait","127.0.0.1:13277","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:58.9545879+08:00","TimeWait","127.0.0.1:13278","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:58.9439233+08:00","TimeWait","127.0.0.1:13279","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:58.9158801+08:00","TimeWait","127.0.0.1:14454","127.0.0.1:20122","0","Idle","13"
"2026-04-05T23:44:58.9061754+08:00","TimeWait","127.0.0.1:14580","127.0.0.1:20122","0","Idle","13"
"2026-04-05T23:44:59.4688615+08:00","TimeWait","127.0.0.1:1686","127.0.0.1:20122","0","Idle","13"
"2026-04-05T23:44:58.8592306+08:00","TimeWait","127.0.0.1:20122","127.0.0.1:11678","0","Idle","13"
"2026-04-05T23:44:58.8435777+08:00","TimeWait","127.0.0.1:20122","127.0.0.1:12108","0","Idle","13"
"2026-04-05T23:44:58.8415777+08:00","TimeWait","127.0.0.1:20122","127.0.0.1:13197","0","Idle","13"
"2026-04-05T23:44:59.4532364+08:00","TimeWait","127.0.0.1:2163","127.0.0.1:20122","0","Idle","13"
"2026-04-05T23:44:59.4532364+08:00","TimeWait","127.0.0.1:2522","127.0.0.1:20122","0","Idle","13"
"2026-04-05T23:44:58.7660938+08:00","TimeWait","127.0.0.1:49362","127.0.0.1:13264","0","Idle","13"
"2026-04-05T23:44:59.3751165+08:00","TimeWait","127.0.0.1:7212","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:59.3751165+08:00","TimeWait","127.0.0.1:7803","127.0.0.1:20122","0","Idle","13"
"2026-04-05T23:44:59.3700569+08:00","TimeWait","127.0.0.1:8332","127.0.0.1:20122","0","Idle","13"
"2026-04-05T23:44:59.3550566+08:00","TimeWait","127.0.0.1:8867","127.0.0.1:20122","0","Idle","13"
"2026-04-05T23:44:59.3450537+08:00","TimeWait","127.0.0.1:9346","127.0.0.1:20122","0","Idle","13"
"2026-04-05T23:44:59.3349627+08:00","TimeWait","127.0.0.1:9426","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:59.3299628+08:00","TimeWait","127.0.0.1:9427","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:59.3197628+08:00","TimeWait","127.0.0.1:9671","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:59.3147547+08:00","TimeWait","127.0.0.1:9672","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:59.3056480+08:00","TimeWait","127.0.0.1:9674","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:59.3016561+08:00","TimeWait","127.0.0.1:9675","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:59.2966474+08:00","TimeWait","127.0.0.1:9676","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:59.2925614+08:00","TimeWait","127.0.0.1:9677","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:59.2875620+08:00","TimeWait","127.0.0.1:9678","127.0.0.1:49350","0","Idle","13"
"2026-04-05T23:44:59.5001120+08:00","Established","127.0.0.1:1558","127.0.0.1:1559","2620","WUDFHost","13"
"2026-04-05T23:44:59.4845635+08:00","Established","127.0.0.1:1559","127.0.0.1:1558","2620","WUDFHost","13"
"2026-04-05T23:44:59.4688615+08:00","Established","127.0.0.1:1561","127.0.0.1:1562","3256","NVDisplay.Container","13"
"2026-04-05T23:44:59.4688615+08:00","Established","127.0.0.1:1562","127.0.0.1:1561","3256","NVDisplay.Container","13"
"2026-04-05T23:44:59.4064722+08:00","Listen","127.0.0.1:5284","0.0.0.0:0","3356","AndrowsSvr","13"
"2026-04-05T23:44:59.5314526+08:00","Established","127.0.0.1:1206","127.0.0.1:20123","4288","msedgewebview2","13"
"2026-04-05T23:44:59.4376874+08:00","Established","127.0.0.1:3775","127.0.0.1:20123","4288","msedgewebview2","13"
"2026-04-05T23:44:59.3650485+08:00","Established","127.0.0.1:8471","127.0.0.1:20123","4288","msedgewebview2","13"
"2026-04-05T23:44:59.5314526+08:00","Established","127.0.0.1:1547","127.0.0.1:5354","6432","AppleMobileDeviceService","13"
"2026-04-05T23:44:59.5158101+08:00","Established","127.0.0.1:1550","127.0.0.1:5354","6432","AppleMobileDeviceService","13"
"2026-04-05T23:44:58.7974036+08:00","Listen","127.0.0.1:27015","0.0.0.0:0","6432","AppleMobileDeviceService","13"
"2026-04-05T23:44:59.4064722+08:00","Listen","127.0.0.1:5354","0.0.0.0:0","6512","mDNSResponder","13"
"2026-04-05T23:44:59.4064722+08:00","Established","127.0.0.1:5354","127.0.0.1:1547","6512","mDNSResponder","13"
"2026-04-05T23:44:59.3907376+08:00","Established","127.0.0.1:5354","127.0.0.1:1550","6512","mDNSResponder","13"
"2026-04-05T23:44:58.7297442+08:00","Listen",":::13688",":::0","6556","GCUBridge","13"
"2026-04-05T23:44:58.9439233+08:00","Listen","0.0.0.0:13688","0.0.0.0:0","6556","GCUBridge","13"
"2026-04-05T23:44:58.9319189+08:00","Established","127.0.0.1:13688","127.0.0.1:1801","6556","GCUBridge","13"
"2026-04-05T23:44:58.9319189+08:00","Established","127.0.0.1:13688","127.0.0.1:2651","6556","GCUBridge","13"
"2026-04-05T23:44:58.9282214+08:00","Established","127.0.0.1:13688","127.0.0.1:8492","6556","GCUBridge","13"
"2026-04-05T23:44:58.9231284+08:00","Established","127.0.0.1:13688","127.0.0.1:9673","6556","GCUBridge","13"
"2026-04-05T23:44:58.9061754+08:00","Listen","127.0.0.1:20122","0.0.0.0:0","6612","sing-box","13"
"2026-04-05T23:44:58.8592306+08:00","Established","127.0.0.1:20122","127.0.0.1:11625","6612","sing-box","13"
"2026-04-05T23:44:58.8435777+08:00","Established","127.0.0.1:20122","127.0.0.1:12215","6612","sing-box","13"
"2026-04-05T23:44:58.8435777+08:00","Established","127.0.0.1:20122","127.0.0.1:12824","6612","sing-box","13"
"2026-04-05T23:44:58.8365871+08:00","Established","127.0.0.1:20122","127.0.0.1:13223","6612","sing-box","13"
"2026-04-05T23:44:58.8904741+08:00","Established","127.0.0.1:20122","127.0.0.1:2647","6612","sing-box","13"
"2026-04-05T23:44:58.8904741+08:00","Established","127.0.0.1:20122","127.0.0.1:4962","6612","sing-box","13"
"2026-04-05T23:44:58.8904741+08:00","Established","127.0.0.1:20122","127.0.0.1:5248","6612","sing-box","13"
"2026-04-05T23:44:58.8748492+08:00","Established","127.0.0.1:20122","127.0.0.1:5504","6612","sing-box","13"
"2026-04-05T23:44:58.8748492+08:00","Established","127.0.0.1:20122","127.0.0.1:7195","6612","sing-box","13"
"2026-04-05T23:44:58.8748492+08:00","Established","127.0.0.1:20122","127.0.0.1:9423","6612","sing-box","13"
"2026-04-05T23:44:58.8592306+08:00","Established","127.0.0.1:20122","127.0.0.1:9668","6612","sing-box","13"
"2026-04-05T23:44:58.8315780+08:00","Listen","127.0.0.1:20123","0.0.0.0:0","6612","sing-box","13"
"2026-04-05T23:44:58.8264777+08:00","Established","127.0.0.1:20123","127.0.0.1:1206","6612","sing-box","13"
"2026-04-05T23:44:58.8214786+08:00","Established","127.0.0.1:20123","127.0.0.1:3775","6612","sing-box","13"
"2026-04-05T23:44:58.8154791+08:00","Established","127.0.0.1:20123","127.0.0.1:8471","6612","sing-box","13"
"2026-04-05T23:44:59.3500565+08:00","Listen","127.0.0.1:9080","0.0.0.0:0","6620","NahimicService","13"
"2026-04-05T23:44:59.5314526+08:00","Listen","127.0.0.1:1546","0.0.0.0:0","6672","jhi_service","13"
"2026-04-05T23:44:59.2775615+08:00","Established","127.0.0.1:10296","127.0.0.1:31104","6796","RestService","13"
"2026-04-05T23:44:59.2725751+08:00","Established","127.0.0.1:10303","127.0.0.1:31104","6796","RestService","13"
"2026-04-05T23:44:58.7818067+08:00","Listen","127.0.0.1:31100","0.0.0.0:0","6796","RestService","13"
"2026-04-05T23:44:58.7187031+08:00","Established","::1:50052","::1:1549","6832","LicenseService","13"
"2026-04-05T23:44:58.7660938+08:00","Listen","127.0.0.1:49890","0.0.0.0:0","7040","XxYunHelperService","13"
"2026-04-05T23:44:58.7348444+08:00","Established","::1:1549","::1:50052","7376","CoordService","13"
"2026-04-05T23:44:58.7818067+08:00","Established","127.0.0.1:31104","127.0.0.1:10296","7376","CoordService","13"
"2026-04-05T23:44:58.7818067+08:00","Established","127.0.0.1:31104","127.0.0.1:10303","7376","CoordService","13"
"2026-04-05T23:44:59.2497996+08:00","Established","127.0.0.1:11625","127.0.0.1:20122","8000","chrome","13"
"2026-04-05T23:44:59.2340989+08:00","Established","127.0.0.1:12215","127.0.0.1:20122","8000","chrome","13"
"2026-04-05T23:44:59.2340989+08:00","Established","127.0.0.1:12824","127.0.0.1:20122","8000","chrome","13"
"2026-04-05T23:44:59.4376874+08:00","Established","127.0.0.1:2647","127.0.0.1:20122","8000","chrome","13"
"2026-04-05T23:44:59.4220664+08:00","Established","127.0.0.1:4962","127.0.0.1:20122","8000","chrome","13"
"2026-04-05T23:44:59.4220664+08:00","Established","127.0.0.1:5248","127.0.0.1:20122","8000","chrome","13"
"2026-04-05T23:44:59.3907376+08:00","Established","127.0.0.1:5504","127.0.0.1:20122","8000","chrome","13"
"2026-04-05T23:44:59.3907376+08:00","Established","127.0.0.1:7195","127.0.0.1:20122","8000","chrome","13"
"2026-04-05T23:44:59.3399624+08:00","Established","127.0.0.1:9423","127.0.0.1:20122","8000","chrome","13"
"2026-04-05T23:44:59.3247624+08:00","Established","127.0.0.1:9668","127.0.0.1:20122","8000","chrome","13"
"2026-04-05T23:44:59.5158101+08:00","Established","127.0.0.1:1551","127.0.0.1:1552","8076","mysqld","13"
"2026-04-05T23:44:59.5158101+08:00","Established","127.0.0.1:1552","127.0.0.1:1551","8076","mysqld","13"
"2026-04-05T23:44:59.5001120+08:00","Established","127.0.0.1:1553","127.0.0.1:1554","8076","mysqld","13"
"2026-04-05T23:44:59.5001120+08:00","Established","127.0.0.1:1554","127.0.0.1:1553","8076","mysqld","13"
"2026-04-05T23:44:59.4532364+08:00","Established","127.0.0.1:1801","127.0.0.1:13688","12100","GCUService","13"
"2026-04-05T23:44:58.7247551+08:00","Listen","::1:42050",":::0","13772","OneDrive.Sync.Service","13"
"2026-04-05T23:44:59.1559739+08:00","Established","127.0.0.1:13223","127.0.0.1:20122","14012","smartscreen","13"
"2026-04-05T23:44:59.2340989+08:00","Listen","127.0.0.1:12900","0.0.0.0:0","14572","AndrowsStore","13"
"2026-04-05T23:44:58.7974036+08:00","Listen","127.0.0.1:25120","0.0.0.0:0","14572","AndrowsStore","13"
"2026-04-05T23:44:59.4220664+08:00","Listen","127.0.0.1:5283","0.0.0.0:0","14572","AndrowsStore","13"
"2026-04-05T23:44:59.4376874+08:00","Established","127.0.0.1:2651","127.0.0.1:13688","15116","OSDTpDetect","13"
"2026-04-05T23:44:58.7348444+08:00","Listen","::1:1567",":::0","15828","AndrowsDlSvr","13"
"2026-04-05T23:44:58.7348444+08:00","Established","::1:1567","::1:6209","15828","AndrowsDlSvr","13"
"2026-04-05T23:44:59.4688615+08:00","Listen","127.0.0.1:1567","0.0.0.0:0","15828","AndrowsDlSvr","13"
"2026-04-05T23:44:58.7348444+08:00","Established","::1:6209","::1:1567","16212","CefRendererProcess","13"
"2026-04-05T23:44:59.2676662+08:00","Established","127.0.0.1:10367","127.0.0.1:10368","16224","Tomcat9","13"
"2026-04-05T23:44:59.2497996+08:00","Established","127.0.0.1:10368","127.0.0.1:10367","16224","Tomcat9","13"
"2026-04-05T23:44:59.3751165+08:00","Listen","127.0.0.1:8005","0.0.0.0:0","16224","Tomcat9","13"
"2026-04-05T23:44:58.7818067+08:00","Listen","127.0.0.1:49350","0.0.0.0:0","20444","esrv_svc","13"
"2026-04-05T23:44:58.7505525+08:00","Bound","127.0.0.1:9673","0.0.0.0:0","22968","GamingCenter3_Cross","13"
"2026-04-05T23:44:59.3106560+08:00","Established","127.0.0.1:9673","127.0.0.1:13688","22968","GamingCenter3_Cross","13"
"2026-04-05T23:44:58.7505525+08:00","Bound","0.0.0.0:8492","0.0.0.0:0","23508","SystrayComponent","13"
"2026-04-05T23:44:59.3600563+08:00","Established","127.0.0.1:8492","127.0.0.1:13688","23508","SystrayComponent","13"
"2026-04-05T23:45:00.5584118+08:00","TimeWait","127.0.0.1:10075","127.0.0.1:20122","0","Idle","14"
"2026-04-05T23:45:00.5159095+08:00","TimeWait","127.0.0.1:12100","127.0.0.1:20122","0","Idle","14"
"2026-04-05T23:45:00.5002488+08:00","TimeWait","127.0.0.1:13199","127.0.0.1:49350","0","Idle","14"
"2026-04-05T23:45:00.5002488+08:00","TimeWait","127.0.0.1:13200","127.0.0.1:49350","0","Idle","14"
